transaction_id,user_id,timestamp,amount,merchant,location,latitude,longitude,is_fraud,fraud_type
TXN000824,USER0022,2025-09-09 15:59:54,8.81,Walmart,"Atlanta, GA",33.749,-84.388,False,
TXN000432,USER0012,2025-09-09 16:34:54,28.07,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN000324,USER0009,2025-09-09 16:41:54,171.32,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001211,USER0031,2025-09-09 17:37:54,26.4,Whole Foods,"Seattle, WA",47.6062,-122.3321,False,
TXN001917,USER0049,2025-09-09 19:12:54,151.88,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN001516,USER0039,2025-09-09 19:32:54,43.09,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000325,USER0009,2025-09-10 00:03:54,49.21,McDonald's,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000709,USER0019,2025-09-10 02:24:54,44.31,Chipotle,"New York, NY",40.7128,-74.006,False,
TXN000290,USER0008,2025-09-10 04:37:54,137.97,Chipotle,"Atlanta, GA",33.749,-84.388,False,
TXN001875,USER0048,2025-09-10 05:57:54,6.07,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN001760,USER0045,2025-09-10 06:39:54,46.02,Target,"Denver, CO",39.7392,-104.9903,False,
TXN001317,USER0034,2025-09-10 06:45:54,29.28,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000631,USER0017,2025-09-10 06:46:54,354.42,Walmart,"Atlanta, GA",33.749,-84.388,False,
TXN000913,USER0024,2025-09-10 07:36:54,118.41,Local Grocery,"Chicago, IL",41.8781,-87.6298,False,
TXN001122,USER0029,2025-09-10 07:52:54,48.43,Netflix,"Chicago, IL",41.8781,-87.6298,False,
TXN001833,USER0047,2025-09-10 07:56:54,72.64,Amazon.com,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000250,USER0007,2025-09-10 10:10:54,81.45,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000778,USER0021,2025-09-10 15:03:54,29.01,Apple Store,"Seattle, WA",47.6062,-122.3321,False,
TXN001123,USER0029,2025-09-10 15:05:54,148.99,Uber,"Chicago, IL",41.8781,-87.6298,False,
TXN001642,USER0042,2025-09-10 15:06:54,124.6,Apple Store,"San Francisco, CA",37.7749,-122.4194,False,
TXN000671,USER0018,2025-09-10 15:35:54,38.13,Apple Store,"San Francisco, CA",37.7749,-122.4194,False,
TXN000433,USER0012,2025-09-10 16:20:54,34.78,Whole Foods,"Denver, CO",39.7392,-104.9903,False,
TXN001212,USER0031,2025-09-10 18:05:54,41.41,Home Depot,"Seattle, WA",47.6062,-122.3321,False,
TXN001683,USER0043,2025-09-10 18:20:54,13.7,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN001918,USER0049,2025-09-10 18:51:54,46.86,Target,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000475,USER0013,2025-09-10 19:36:54,476.63,Amazon.com,"New York, NY",40.7128,-74.006,False,
TXN001238,USER0032,2025-09-10 20:23:54,19.79,Uber,"Miami, FL",25.7617,-80.1918,False,
TXN001476,USER0038,2025-09-10 23:54:54,28.63,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN000871,USER0023,2025-09-11 00:35:54,140.32,Target,"Boston, MA",42.3601,-71.0589,False,
TXN001876,USER0048,2025-09-11 03:08:54,49.92,Uber,"San Francisco, CA",37.7749,-122.4194,False,
TXN001877,USER0048,2025-09-11 03:18:54,43.7,McDonald's,"Boston, MA",42.3601,-71.0589,False,
TXN001094,USER0028,2025-09-11 04:04:54,48.16,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN000209,USER0006,2025-09-11 04:36:54,14.24,Delta Airlines,"Chicago, IL",41.8781,-87.6298,False,
TXN000291,USER0008,2025-09-11 05:52:54,115.17,Whole Foods,"Atlanta, GA",33.749,-84.388,False,
TXN000672,USER0018,2025-09-11 07:18:54,51.92,Local Restaurant,"San Francisco, CA",37.7749,-122.4194,False,
TXN000779,USER0021,2025-09-11 07:23:54,22.19,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000592,USER0016,2025-09-11 09:04:54,48.01,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000508,USER0014,2025-09-11 09:54:54,28.6,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000673,USER0018,2025-09-11 10:27:54,154.26,Whole Foods,"San Francisco, CA",37.7749,-122.4194,False,
TXN001801,USER0046,2025-09-11 10:44:54,30.52,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN001960,USER0050,2025-09-11 10:49:54,61.99,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN000738,USER0020,2025-09-11 10:57:54,121.57,Hilton Hotels,"San Francisco, CA",37.7749,-122.4194,False,
TXN000396,USER0011,2025-09-11 11:39:54,7.79,Delta Airlines,"Boston, MA",42.3601,-71.0589,False,
TXN000780,USER0021,2025-09-11 11:42:54,217.67,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN001165,USER0030,2025-09-11 13:21:54,19.29,Hilton Hotels,"Miami, FL",25.7617,-80.1918,False,
TXN001802,USER0046,2025-09-11 13:51:54,32.62,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN001591,USER0041,2025-09-11 15:44:54,43.87,Delta Airlines,"Seattle, WA",47.6062,-122.3321,False,
TXN000553,USER0015,2025-09-11 17:06:54,167.6,Chipotle,"Houston, TX",29.7604,-95.3698,False,
TXN000005,USER0001,2025-09-11 17:13:54,11.43,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001517,USER0039,2025-09-11 17:39:54,37.1,Amazon.com,"Chicago, IL",41.8781,-87.6298,False,
TXN000359,USER0010,2025-09-11 19:08:54,10.3,Hilton Hotels,"San Francisco, CA",37.7749,-122.4194,False,
TXN000177,USER0005,2025-09-11 20:16:54,8.28,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN001555,USER0040,2025-09-11 20:21:54,25.54,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000089,USER0003,2025-09-11 20:56:54,147.48,Netflix,"Miami, FL",25.7617,-80.1918,False,
TXN000130,USER0004,2025-09-11 20:57:54,48.12,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN000781,USER0021,2025-09-11 21:51:54,98.63,CVS Pharmacy,"Houston, TX",29.7604,-95.3698,False,
TXN001443,USER0037,2025-09-11 22:32:54,19.72,Online Retailer,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001592,USER0041,2025-09-11 23:25:54,26.87,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000044,USER0002,2025-09-11 23:52:54,139.32,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN001961,USER0050,2025-09-12 01:10:54,36.3,Uber,"Atlanta, GA",33.749,-84.388,False,
TXN001271,USER0033,2025-09-12 01:48:54,27.17,Best Buy,"Miami, FL",25.7617,-80.1918,False,
TXN001834,USER0047,2025-09-12 02:09:54,49.25,CVS Pharmacy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000131,USER0004,2025-09-12 02:46:54,33.26,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001007,USER0026,2025-09-12 03:08:54,12.01,Online Retailer,"San Francisco, CA",37.7749,-122.4194,False,
TXN001643,USER0042,2025-09-12 03:29:54,32.44,Starbucks,"San Francisco, CA",37.7749,-122.4194,False,
TXN001715,USER0044,2025-09-12 03:57:54,183.98,Apple Store,"New York, NY",40.7128,-74.006,False,
TXN001835,USER0047,2025-09-12 04:01:54,10.26,Local Restaurant,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001318,USER0034,2025-09-12 04:54:54,29.34,Netflix,"Houston, TX",29.7604,-95.3698,False,
TXN000825,USER0022,2025-09-12 05:27:54,26.04,Whole Foods,"Atlanta, GA",33.749,-84.388,False,
TXN000326,USER0009,2025-09-12 06:18:54,102.57,Delta Airlines,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001401,USER0036,2025-09-12 06:20:54,199.26,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000251,USER0007,2025-09-12 06:29:54,148.8,Online Retailer,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001239,USER0032,2025-09-12 11:17:54,81.6,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN001008,USER0026,2025-09-12 14:58:54,121.01,Best Buy,"Boston, MA",42.3601,-71.0589,False,
TXN001878,USER0048,2025-09-12 15:09:54,152.96,Walmart,"Boston, MA",42.3601,-71.0589,False,
TXN000360,USER0010,2025-09-12 16:32:54,28.84,Apple Store,"Seattle, WA",47.6062,-122.3321,False,
TXN000979,USER0025,2025-09-12 16:42:54,98.46,Hilton Hotels,"Denver, CO",39.7392,-104.9903,False,
TXN000674,USER0018,2025-09-12 20:39:54,198.6,Best Buy,"San Francisco, CA",37.7749,-122.4194,False,
TXN000632,USER0017,2025-09-12 21:25:54,104.96,CVS Pharmacy,"Atlanta, GA",33.749,-84.388,False,
TXN001124,USER0029,2025-09-12 23:56:54,82.48,Apple Store,"Chicago, IL",41.8781,-87.6298,False,
TXN001125,USER0029,2025-09-13 03:31:54,158.19,Apple Store,"Denver, CO",39.7392,-104.9903,False,
TXN000292,USER0008,2025-09-13 03:52:54,192.95,Whole Foods,"Atlanta, GA",33.749,-84.388,False,
TXN000914,USER0024,2025-09-13 04:20:54,157.17,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN001402,USER0036,2025-09-13 05:56:54,5.86,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001879,USER0048,2025-09-13 06:15:54,39.42,Uber,"Boston, MA",42.3601,-71.0589,False,
TXN001240,USER0032,2025-09-13 07:48:54,262.27,Chipotle,"Miami, FL",25.7617,-80.1918,False,
TXN001048,USER0027,2025-09-13 09:50:54,24.58,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN000397,USER0011,2025-09-13 11:20:54,85.64,Walmart,"Boston, MA",42.3601,-71.0589,False,
TXN001360,USER0035,2025-09-13 11:29:54,167.61,Home Depot,"Seattle, WA",47.6062,-122.3321,False,
TXN001272,USER0033,2025-09-13 12:05:54,35.5,Whole Foods,"Chicago, IL",41.8781,-87.6298,False,
TXN001803,USER0046,2025-09-13 12:50:54,22.17,Walmart,"Atlanta, GA",33.749,-84.388,False,
TXN000782,USER0021,2025-09-13 13:23:54,38.86,Apple Store,"Houston, TX",29.7604,-95.3698,False,
TXN001213,USER0031,2025-09-13 13:26:54,212.04,Local Restaurant,"Seattle, WA",47.6062,-122.3321,False,
TXN000710,USER0019,2025-09-13 13:35:54,22.71,Amazon.com,"New York, NY",40.7128,-74.006,False,
TXN000476,USER0013,2025-09-13 14:50:54,132.23,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN001009,USER0026,2025-09-13 17:07:54,110.76,Local Restaurant,"San Francisco, CA",37.7749,-122.4194,False,
TXN000593,USER0016,2025-09-13 19:21:54,17.02,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN000327,USER0009,2025-09-13 19:49:54,102.68,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001962,USER0050,2025-09-13 21:53:54,30.72,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN001761,USER0045,2025-09-13 22:41:54,127.53,Shell Gas Station,"Denver, CO",39.7392,-104.9903,False,
TXN001477,USER0038,2025-09-14 01:58:54,8.93,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN001684,USER0043,2025-09-14 02:08:54,24.17,Local Restaurant,"Miami, FL",25.7617,-80.1918,False,
TXN000783,USER0021,2025-09-14 03:03:54,280.75,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001919,USER0049,2025-09-14 03:05:54,14.05,Delta Airlines,"Miami, FL",25.7617,-80.1918,False,
TXN001644,USER0042,2025-09-14 07:03:54,18.15,Shell Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN001095,USER0028,2025-09-14 08:05:54,17.75,Online Retailer,"New York, NY",40.7128,-74.006,False,
TXN001762,USER0045,2025-09-14 09:26:54,7.74,Walmart,"Denver, CO",39.7392,-104.9903,False,
TXN000739,USER0020,2025-09-14 09:40:54,48.34,CVS Pharmacy,"Atlanta, GA",33.749,-84.388,False,
TXN001166,USER0030,2025-09-14 10:13:54,117.15,Starbucks,"Boston, MA",42.3601,-71.0589,False,
TXN000554,USER0015,2025-09-14 10:40:54,299.52,Target,"Houston, TX",29.7604,-95.3698,False,
TXN000434,USER0012,2025-09-14 11:29:54,173.07,McDonald's,"New York, NY",40.7128,-74.006,False,
TXN000872,USER0023,2025-09-14 13:20:54,31.38,Apple Store,"Boston, MA",42.3601,-71.0589,False,
TXN000915,USER0024,2025-09-14 15:10:54,24.51,Starbucks,"Houston, TX",29.7604,-95.3698,False,
TXN000711,USER0019,2025-09-14 16:04:54,13.92,Best Buy,"New York, NY",40.7128,-74.006,False,
TXN000435,USER0012,2025-09-14 18:53:54,66.29,Apple Store,"New York, NY",40.7128,-74.006,False,
TXN000210,USER0006,2025-09-14 19:12:54,119.36,Amazon.com,"Chicago, IL",41.8781,-87.6298,False,
TXN000178,USER0005,2025-09-14 20:11:54,20.54,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN000211,USER0006,2025-09-14 20:39:54,498.24,Hilton Hotels,"Chicago, IL",41.8781,-87.6298,False,
TXN001593,USER0041,2025-09-14 21:31:54,148.74,Gas Station,"Seattle, WA",47.6062,-122.3321,False,
TXN001963,USER0050,2025-09-14 22:25:54,35.25,Walmart,"Atlanta, GA",33.749,-84.388,False,
TXN000132,USER0004,2025-09-14 23:06:54,11.79,Walmart,"Houston, TX",29.7604,-95.3698,False,
TXN000436,USER0012,2025-09-15 00:23:54,45.57,Target,"New York, NY",40.7128,-74.006,False,
TXN000509,USER0014,2025-09-15 00:42:54,31.78,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000328,USER0009,2025-09-15 01:17:54,8.32,McDonald's,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000826,USER0022,2025-09-15 01:31:54,21.16,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN001361,USER0035,2025-09-15 02:41:54,217.59,Gas Station,"Seattle, WA",47.6062,-122.3321,False,
TXN001716,USER0044,2025-09-15 02:50:54,238.67,Apple Store,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000006,USER0001,2025-09-15 04:27:54,70.75,Shell Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000827,USER0022,2025-09-15 04:35:54,131.9,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN001444,USER0037,2025-09-15 04:43:54,232.02,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000633,USER0017,2025-09-15 04:59:54,10.11,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001478,USER0038,2025-09-15 04:59:54,12.29,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN001594,USER0041,2025-09-15 05:28:54,171.46,Online Retailer,"Seattle, WA",47.6062,-122.3321,False,
TXN000045,USER0002,2025-09-15 05:39:54,117.51,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN001717,USER0044,2025-09-15 07:49:54,182.37,Home Depot,"New York, NY",40.7128,-74.006,False,
TXN000740,USER0020,2025-09-15 07:52:54,81.38,Local Grocery,"Atlanta, GA",33.749,-84.388,False,
TXN000133,USER0004,2025-09-15 08:35:54,25.34,Target,"Houston, TX",29.7604,-95.3698,False,
TXN001126,USER0029,2025-09-15 08:55:54,271.47,Best Buy,"Chicago, IL",41.8781,-87.6298,False,
TXN001964,USER0050,2025-09-15 10:18:54,6.06,Delta Airlines,"Atlanta, GA",33.749,-84.388,False,
TXN001556,USER0040,2025-09-15 11:19:54,135.78,Best Buy,"Seattle, WA",47.6062,-122.3321,False,
TXN000594,USER0016,2025-09-15 11:42:54,35.5,Target,"Houston, TX",29.7604,-95.3698,False,
TXN000784,USER0021,2025-09-15 12:39:54,23.3,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN000090,USER0003,2025-09-15 13:58:54,32.79,Target,"Miami, FL",25.7617,-80.1918,False,
TXN001920,USER0049,2025-09-15 14:47:54,7.59,Walmart,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001518,USER0039,2025-09-15 15:27:54,22.78,Uber,"Atlanta, GA",33.749,-84.388,False,
TXN001836,USER0047,2025-09-15 16:08:54,7.04,Hilton Hotels,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001837,USER0047,2025-09-15 16:43:54,94.32,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000675,USER0018,2025-09-15 17:04:54,485.04,Shell Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN001403,USER0036,2025-09-15 17:47:54,199.05,Uber,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001557,USER0040,2025-09-15 19:01:54,45.7,Delta Airlines,"Seattle, WA",47.6062,-122.3321,False,
TXN001763,USER0045,2025-09-15 19:31:54,286.32,Chipotle,"Denver, CO",39.7392,-104.9903,False,
TXN000676,USER0018,2025-09-15 20:20:54,27.02,Target,"San Francisco, CA",37.7749,-122.4194,False,
TXN001319,USER0034,2025-09-15 20:23:54,19.49,Chipotle,"Houston, TX",29.7604,-95.3698,False,
TXN000361,USER0010,2025-09-15 20:52:54,43.81,Walmart,"Seattle, WA",47.6062,-122.3321,False,
TXN001320,USER0034,2025-09-15 22:11:54,71.57,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001010,USER0026,2025-09-15 23:00:54,328.56,CVS Pharmacy,"San Francisco, CA",37.7749,-122.4194,False,
TXN000252,USER0007,2025-09-16 00:01:54,46.56,Online Retailer,"Atlanta, GA",33.749,-84.388,False,
TXN001362,USER0035,2025-09-16 00:22:54,19.42,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN000677,USER0018,2025-09-16 01:44:54,99.04,Local Restaurant,"San Francisco, CA",37.7749,-122.4194,False,
TXN001479,USER0038,2025-09-16 02:10:54,31.2,Netflix,"Boston, MA",42.3601,-71.0589,False,
TXN001880,USER0048,2025-09-16 02:16:54,46.11,Online Retailer,"Miami, FL",25.7617,-80.1918,False,
TXN000293,USER0008,2025-09-16 03:48:54,10.31,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN000595,USER0016,2025-09-16 03:48:54,35.85,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000253,USER0007,2025-09-16 03:50:54,149.7,Netflix,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001273,USER0033,2025-09-16 04:35:54,76.82,Delta Airlines,"Chicago, IL",41.8781,-87.6298,False,
TXN001558,USER0040,2025-09-16 08:04:54,170.36,Apple Store,"Seattle, WA",47.6062,-122.3321,False,
TXN001718,USER0044,2025-09-16 10:04:54,181.61,McDonald's,"New York, NY",40.7128,-74.006,False,
TXN000091,USER0003,2025-09-16 10:43:54,408.2,Walmart,"Miami, FL",25.7617,-80.1918,False,
TXN000555,USER0015,2025-09-16 11:01:54,49.26,Online Retailer,"Houston, TX",29.7604,-95.3698,False,
TXN000980,USER0025,2025-09-16 12:32:54,483.21,Local Grocery,"Denver, CO",39.7392,-104.9903,False,
TXN001096,USER0028,2025-09-16 12:34:54,44.71,Local Restaurant,"New York, NY",40.7128,-74.006,False,
TXN001049,USER0027,2025-09-16 12:57:54,25.38,Amazon.com,"Miami, FL",25.7617,-80.1918,False,
TXN000046,USER0002,2025-09-16 14:07:54,8.49,Shell Gas Station,"New York, NY",40.7128,-74.006,False,
TXN001167,USER0030,2025-09-16 14:51:54,29.29,McDonald's,"Boston, MA",42.3601,-71.0589,False,
TXN001685,USER0043,2025-09-16 15:09:54,135.86,Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN001921,USER0049,2025-09-16 16:52:54,36.79,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001480,USER0038,2025-09-16 19:00:54,5.55,Shell Gas Station,"Boston, MA",42.3601,-71.0589,False,
TXN001804,USER0046,2025-09-16 19:16:54,19.15,Best Buy,"Atlanta, GA",33.749,-84.388,False,
TXN000294,USER0008,2025-09-16 19:17:54,27.99,Starbucks,"Atlanta, GA",33.749,-84.388,False,
TXN000437,USER0012,2025-09-16 19:57:54,184.55,Uber,"New York, NY",40.7128,-74.006,False,
TXN001719,USER0044,2025-09-16 20:25:54,26.62,Starbucks,"New York, NY",40.7128,-74.006,False,
TXN000712,USER0019,2025-09-16 21:40:54,330.55,Hilton Hotels,"New York, NY",40.7128,-74.006,False,
TXN001214,USER0031,2025-09-16 22:02:54,353.66,Local Restaurant,"Seattle, WA",47.6062,-122.3321,False,
TXN000398,USER0011,2025-09-17 01:10:54,48.91,Online Retailer,"Boston, MA",42.3601,-71.0589,False,
TXN001595,USER0041,2025-09-17 01:59:54,48.99,Local Grocery,"Seattle, WA",47.6062,-122.3321,False,
TXN001127,USER0029,2025-09-17 02:13:54,20.19,Online Retailer,"Chicago, IL",41.8781,-87.6298,False,
TXN000295,USER0008,2025-09-17 03:04:54,27.9,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN000477,USER0013,2025-09-17 03:04:54,113.34,Chipotle,"Miami, FL",25.7617,-80.1918,False,
TXN001050,USER0027,2025-09-17 03:15:54,10.9,McDonald's,"Miami, FL",25.7617,-80.1918,False,
TXN000828,USER0022,2025-09-17 03:22:54,29.44,Netflix,"Atlanta, GA",33.749,-84.388,False,
TXN001241,USER0032,2025-09-17 05:17:54,6.33,Amazon.com,"Miami, FL",25.7617,-80.1918,False,
TXN000873,USER0023,2025-09-17 05:54:54,34.63,Target,"Boston, MA",42.3601,-71.0589,False,
TXN000785,USER0021,2025-09-17 06:06:54,133.27,Chipotle,"San Francisco, CA",37.7749,-122.4194,False,
TXN001805,USER0046,2025-09-17 07:47:54,5.35,Chipotle,"Atlanta, GA",33.749,-84.388,False,
TXN001404,USER0036,2025-09-17 09:05:54,17.0,McDonald's,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001405,USER0036,2025-09-17 09:56:54,10.78,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000179,USER0005,2025-09-17 10:26:54,57.59,Whole Foods,"Houston, TX",29.7604,-95.3698,False,
TXN001168,USER0030,2025-09-17 10:54:54,28.34,Home Depot,"Boston, MA",42.3601,-71.0589,False,
TXN001274,USER0033,2025-09-17 11:24:54,9.89,Hilton Hotels,"Chicago, IL",41.8781,-87.6298,False,
TXN001406,USER0036,2025-09-17 11:56:54,302.34,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001645,USER0042,2025-09-17 13:13:54,73.65,Home Depot,"San Francisco, CA",37.7749,-122.4194,False,
TXN000916,USER0024,2025-09-17 17:31:54,33.81,Home Depot,"Houston, TX",29.7604,-95.3698,False,
TXN001051,USER0027,2025-09-17 18:21:54,42.34,Target,"Miami, FL",25.7617,-80.1918,False,
TXN001321,USER0034,2025-09-17 18:37:54,22.59,Shell Gas Station,"Miami, FL",25.7617,-80.1918,False,
TXN000829,USER0022,2025-09-17 19:03:54,28.07,CVS Pharmacy,"Atlanta, GA",33.749,-84.388,False,
TXN000634,USER0017,2025-09-17 21:42:54,24.03,Starbucks,"Atlanta, GA",33.749,-84.388,False,
TXN000741,USER0020,2025-09-17 22:01:54,26.33,Hilton Hotels,"Atlanta, GA",33.749,-84.388,False,
TXN000596,USER0016,2025-09-17 23:28:54,193.67,Gas Station,"Houston, TX",29.7604,-95.3698,False,
TXN001965,USER0050,2025-09-18 01:18:54,36.99,Chipotle,"Atlanta, GA",33.749,-84.388,False,
TXN000212,USER0006,2025-09-18 02:28:54,418.79,Netflix,"Chicago, IL",41.8781,-87.6298,False,
TXN001215,USER0031,2025-09-18 02:44:54,19.99,Uber,"Seattle, WA",47.6062,-122.3321,False,
TXN001838,USER0047,2025-09-18 03:24:54,191.51,Best Buy,"Los Angeles, CA",34.0522,-118.2437,False,
TXN001445,USER0037,2025-09-18 03:26:54,14.65,Home Depot,"Los Angeles, CA",34.0522,-118.2437,False,
TXN000362,USER0010,2025-09-18 03:40:54,136.44,Shell Gas Station,"San Francisco, CA",37.7749,-122.4194,False,
TXN000713,USER0019,2025-09-18 04:35:54,41.6,CVS Pharmacy,"New York, NY",40.7128,-74.006,False,
TXN000296,USER0008,2025-09-18 04:39:54,41.14,McDonald's,"Atlanta, GA",33.749,-84.388,False,
TXN000917,USER0024,2025-09-18 05:45:54,22.04,Chipotle,"Houston, TX",29.7604,-95.3698,False,
TXN000786,USER0021,2025-09-18 06:09:54,122.33,Uber,"Houston, TX",29.7604,-95.3698,False,
TXN000329,USER0009,2025-09-18 07:03:54,8.38,Amazon.com,"Denver, CO",39.7392,-104.9903,False,
TXN001363,USER0035,2025-09-18 10:30:54,25.16,Target,"Seattle, WA",47.6062,-122.3321,False,
TXN001481,USER0038,2025-09-18 10:51:54,14.61,Local Grocery,"Boston, MA",42.3601,-71.0589,False,
TXN001482,USER0038,2025-09-18 15:33:54,10.71,Target,"Boston, MA",42.3601,-71.0589,False,
TXN000254,USER0007,2025-09-18 16:56:54,5.47,Gas Station,"Los Angeles, CA",34.0522,-118.2437,False,
